IMU_Map_Downsample,ave_match,ave_solve,ave_ICP,map_incre,ave_total,icp,construct_H
0.001043,0.005165,0.000747,0.006133,0.002836,0.010012,0.00594,0.000111
0.000969,0.004742,0.000695,0.005058,0.002568,0.009304,0.005463,0.000109
0.000969,0.004546,0.000665,0.004851,0.00174,0.008723,0.005235,0.000108
0.00102,0.004377,0.000662,0.004623,0.001869,0.00842,0.005062,0.000111
0.000998,0.004222,0.000643,0.004276,0.001644,0.00812,0.004889,0.000108
0.001065,0.004156,0.000637,0.004513,0.001377,0.007925,0.004816,0.000108
0.000931,0.004143,0.000628,0.004734,0.001032,0.00775,0.004794,0.000107
0.00097,0.004195,0.000623,0.005232,0.001012,0.007683,0.004841,0.000107
0.001019,0.004169,0.000616,0.004608,0.000974,0.007563,0.004807,0.000106
0.000992,0.00414,0.000614,0.004586,0.001083,0.007472,0.004777,0.000106
0.001088,0.004176,0.000612,0.005232,0.001045,0.007463,0.004811,0.000106
0.001069,0.00419,0.000611,0.005032,0.001001,0.007433,0.004824,0.000107
0.000963,0.004167,0.000611,0.004586,0.001016,0.007366,0.004801,0.000107
0.000995,0.004207,0.000609,0.0054,0.000899,0.007361,0.004839,0.000107
0.001015,0.004249,0.000608,0.005539,0.000909,0.007367,0.00488,0.000106
0.00103,0.004263,0.000608,0.005185,0.000821,0.007347,0.004894,0.000106
0.00097,0.004273,0.000604,0.005069,0.000974,0.007327,0.0049,0.000105
0.001015,0.004316,0.000604,0.005763,0.000916,0.007347,0.004944,0.000106
0.001041,0.004308,0.000603,0.004846,0.001017,0.007324,0.004933,0.000106
0.000959,0.00429,0.000601,0.004604,0.000753,0.007274,0.004913,0.000105
0.000972,0.004264,0.000597,0.004357,0.000762,0.007217,0.004884,0.000105
0.00096,0.0043,0.000597,0.005739,0.000762,0.007228,0.004919,0.000105
0.000989,0.004281,0.000596,0.004529,0.000719,0.007185,0.004899,0.000106
0.000998,0.004275,0.000596,0.004809,0.000868,0.007164,0.004893,0.000105
0.001025,0.004392,0.000599,0.008037,0.000733,0.007269,0.005014,0.000106
0.000982,0.00439,0.000599,0.005045,0.000637,0.007246,0.005012,0.000106
0.001059,0.004369,0.000597,0.004455,0.000695,0.007208,0.004989,0.000106
0.00097,0.004351,0.000596,0.004504,0.000576,0.007166,0.004969,0.000106
0.000925,0.00433,0.000593,0.004366,0.000544,0.00712,0.004945,0.000105
0.00098,0.004318,0.000593,0.004663,0.00062,0.007092,0.004933,0.000105
0.00103,0.004319,0.000595,0.005115,0.000778,0.007086,0.004937,0.000107
0.00106,0.004318,0.000595,0.004961,0.000739,0.007076,0.004935,0.000107
0.001177,0.004325,0.000596,0.005313,0.000959,0.007087,0.004944,0.000107
0.001283,0.004371,0.000601,0.00677,0.001244,0.007152,0.004996,0.000108
0.001215,0.004394,0.000604,0.005966,0.001278,0.00719,0.005021,0.000109
0.001377,0.004399,0.000611,0.005518,0.001214,0.007215,0.005033,0.000109
0.001408,0.004477,0.000642,0.009206,0.001217,0.00734,0.005143,0.00011
0.001442,0.004484,0.000644,0.005543,0.001264,0.007364,0.005152,0.00011
0.001572,0.004693,0.000647,0.013529,0.001553,0.007602,0.005364,0.000111
0.001554,0.004742,0.000649,0.007504,0.001274,0.00767,0.005415,0.000112
0.001535,0.004748,0.00065,0.005783,0.001089,0.007688,0.005423,0.000112
0.001534,0.004742,0.00065,0.005218,0.000933,0.007688,0.005416,0.000112
0.001703,0.004746,0.000651,0.005741,0.001023,0.007706,0.005422,0.000112
0.00153,0.00475,0.000651,0.005675,0.000982,0.007717,0.005425,0.000112
0.001611,0.004735,0.000651,0.004861,0.000874,0.007709,0.005411,0.000113
0.001394,0.004712,0.000649,0.004323,0.001054,0.007689,0.005385,0.000112
0.001464,0.004684,0.000646,0.004024,0.000737,0.007658,0.005355,0.000112
0.001393,0.004665,0.000643,0.004355,0.000558,0.007629,0.005332,0.000111
0.001312,0.004627,0.000639,0.003332,0.001297,0.007595,0.00529,0.00011
0.001411,0.004584,0.000635,0.003027,0.000472,0.007541,0.005243,0.00011
0.001516,0.004541,0.00063,0.002866,0.000712,0.007493,0.005195,0.000109
0.001624,0.004499,0.000627,0.002885,0.000604,0.007447,0.005149,0.000108
0.001556,0.004457,0.000622,0.00276,0.000869,0.007405,0.005103,0.000107
0.001605,0.004418,0.000619,0.002851,0.000678,0.007363,0.00506,0.000106
0.001617,0.004382,0.000615,0.002879,0.000754,0.007324,0.005019,0.000106
0.001646,0.004349,0.000611,0.003016,0.000697,0.007289,0.004982,0.000105
0.001758,0.004319,0.000608,0.003163,0.000784,0.007261,0.004949,0.000104
0.001785,0.004286,0.000605,0.002973,0.000699,0.00723,0.004914,0.000104
0.001757,0.004259,0.000602,0.003191,0.000655,0.007203,0.004883,0.000103
0.001715,0.004245,0.0006,0.004032,0.000522,0.007187,0.004868,0.000103
0.001813,0.00423,0.000599,0.003896,0.000703,0.007174,0.004851,0.000103
0.001857,0.004222,0.000599,0.004435,0.001113,0.007178,0.004843,0.000103
0.001821,0.004217,0.0006,0.004699,0.000684,0.007179,0.004839,0.000103
0.001944,0.004222,0.000601,0.005302,0.000674,0.00719,0.004845,0.000103
0.001826,0.004232,0.000603,0.005752,0.00105,0.007212,0.004858,0.000104
0.001823,0.004249,0.000605,0.006375,0.000902,0.007241,0.00488,0.000104
0.00179,0.004274,0.000608,0.006779,0.00087,0.007274,0.004907,0.000105
0.00192,0.004298,0.00061,0.006755,0.000832,0.007307,0.004933,0.000105
0.001926,0.004332,0.000612,0.007628,0.001195,0.007356,0.00497,0.000106
0.001599,0.004347,0.000614,0.006148,0.001017,0.007377,0.004986,0.000106
0.001513,0.004381,0.000614,0.007546,0.000846,0.007412,0.005021,0.000106
0.001519,0.004399,0.000615,0.006469,0.000935,0.007433,0.00504,0.000107
0.001479,0.004411,0.000616,0.006055,0.00092,0.007447,0.005053,0.000107
0.001291,0.00441,0.000615,0.005009,0.000884,0.007444,0.005052,0.000107
0.001142,0.004407,0.000614,0.004767,0.000898,0.007435,0.005047,0.000107
0.001066,0.0044,0.000612,0.004445,0.000771,0.00742,0.005038,0.000106
0.00104,0.004388,0.000609,0.003942,0.000835,0.007399,0.005023,0.000106
0.001073,0.004377,0.000607,0.00408,0.000999,0.007383,0.00501,0.000105
0.001236,0.004377,0.000605,0.004934,0.001163,0.007382,0.005008,0.000105
0.001262,0.00438,0.000604,0.00514,0.000687,0.007379,0.005009,0.000105
0.001431,0.004401,0.000604,0.006801,0.000926,0.007401,0.00503,0.000105
0.001516,0.004411,0.000604,0.005998,0.000975,0.007414,0.005041,0.000105
0.001543,0.004454,0.000606,0.0088,0.000845,0.007459,0.005085,0.000105
0.001453,0.004462,0.000606,0.005894,0.000816,0.007468,0.005094,0.000105
0.001435,0.00447,0.000606,0.005856,0.000623,0.007473,0.005102,0.000106
0.001549,0.004474,0.000606,0.005579,0.000911,0.00748,0.005106,0.000106
0.00151,0.004478,0.000607,0.005564,0.000533,0.007481,0.005111,0.000106
0.001475,0.004475,0.000607,0.004924,0.000545,0.007475,0.005108,0.000106
0.001391,0.004467,0.000606,0.004386,0.000449,0.007461,0.005099,0.000106
0.001349,0.004465,0.000605,0.004882,0.000517,0.007453,0.005095,0.000106
0.001514,0.00446,0.000605,0.004746,0.000403,0.007444,0.005091,0.000106
0.001741,0.004467,0.000606,0.005888,0.000566,0.007453,0.005098,0.000106
0.001733,0.00447,0.000607,0.005476,0.00069,0.007457,0.005102,0.000106
0.001809,0.004478,0.000607,0.006009,0.000658,0.007468,0.005111,0.000106
0.001774,0.004483,0.000608,0.005716,0.000634,0.007475,0.005116,0.000106
0.00172,0.00449,0.000609,0.005933,0.000626,0.007483,0.005124,0.000106
0.002109,0.004502,0.00061,0.006571,0.000652,0.007503,0.005138,0.000106
0.001831,0.004513,0.000611,0.006293,0.000618,0.007515,0.005149,0.000107
0.001786,0.004523,0.000612,0.006346,0.000655,0.007528,0.00516,0.000107
0.001677,0.004538,0.000613,0.00684,0.000774,0.007546,0.005176,0.000107
0.001653,0.004547,0.000614,0.006312,0.000748,0.007557,0.005187,0.000107
0.00172,0.004559,0.000614,0.006575,0.000893,0.007573,0.005199,0.000107
0.001545,0.004572,0.000615,0.006602,0.000842,0.007587,0.005212,0.000107
0.001498,0.004578,0.000614,0.005906,0.00063,0.007591,0.005218,0.000107
0.00137,0.004581,0.000615,0.005706,0.000783,0.007594,0.005222,0.000107
0.001296,0.00458,0.000614,0.00508,0.00079,0.00759,0.00522,0.000107
0.001119,0.004579,0.000613,0.004969,0.000517,0.007581,0.005217,0.000107
0.001389,0.004587,0.000611,0.006035,0.000545,0.007584,0.005224,0.000107
0.000826,0.004567,0.000608,0.002815,0.000475,0.007552,0.005201,0.000106
0.000736,0.004551,0.000605,0.003184,0.000382,0.007523,0.005182,0.000106
0.000818,0.004528,0.000602,0.002261,0.000484,0.007487,0.005155,0.000105
0.000819,0.004506,0.000599,0.00241,0.000662,0.007455,0.005129,0.000104
0.00111,0.004494,0.000596,0.003479,0.000682,0.007436,0.005114,0.000104
0.001268,0.004475,0.000592,0.002659,0.000602,0.00741,0.005092,0.000103
0.001417,0.00447,0.00059,0.004329,0.001182,0.007406,0.005084,0.000103
0.001442,0.004471,0.000587,0.005002,0.004195,0.007434,0.005083,0.000102
0.001539,0.004457,0.000584,0.003182,0.001098,0.00742,0.005066,0.000101
0.001487,0.004458,0.000581,0.00481,0.001073,0.00742,0.005063,0.000101
0.001478,0.004459,0.000579,0.005023,0.001342,0.007423,0.005062,0.0001
0.001505,0.00445,0.000577,0.003782,0.000848,0.007412,0.005051,0.0001
0.001557,0.004443,0.000575,0.004073,0.000775,0.007404,0.005042,0.0001
0.001521,0.004444,0.000574,0.00513,0.001077,0.007407,0.005042,0.0001
0.001472,0.004443,0.000574,0.004838,0.001101,0.007407,0.00504,9.9e-05
0.001427,0.004444,0.000573,0.005202,0.001112,0.00741,0.005041,9.9e-05
0.001437,0.004449,0.000573,0.0058,0.000959,0.007416,0.005046,9.9e-05
0.001377,0.004457,0.000573,0.006122,0.000941,0.007424,0.005054,9.9e-05
0.00126,0.004452,0.000573,0.004429,0.000512,0.007414,0.005049,9.9e-05
0.001102,0.004456,0.000572,0.005478,0.000519,0.007412,0.005051,9.9e-05
0.001011,0.004447,0.000571,0.003866,0.000456,0.007396,0.005042,9.9e-05
0.000954,0.004437,0.00057,0.003718,0.000494,0.007379,0.005031,9.9e-05
0.001049,0.004427,0.000569,0.003571,0.000577,0.007362,0.005019,9.8e-05
0.001059,0.004417,0.000568,0.003632,0.000467,0.007345,0.005008,9.8e-05
0.001164,0.004408,0.000567,0.003651,0.000534,0.00733,0.004998,9.8e-05
0.001197,0.0044,0.000565,0.003858,0.00058,0.007318,0.004989,9.8e-05
0.001195,0.004399,0.000565,0.004862,0.000667,0.007313,0.004987,9.8e-05
0.001198,0.004397,0.000564,0.004568,0.001157,0.00731,0.004984,9.7e-05
0.00127,0.004393,0.000563,0.004471,0.000699,0.007304,0.00498,9.7e-05
0.001481,0.004398,0.000563,0.005709,0.00069,0.007308,0.004984,9.7e-05
0.001572,0.0044,0.000563,0.005351,0.001093,0.007313,0.004986,9.7e-05
0.001502,0.004408,0.000563,0.006113,0.001099,0.007323,0.004994,9.7e-05
0.001507,0.004415,0.000564,0.006162,0.000984,0.007333,0.005002,9.7e-05
0.001541,0.00442,0.000564,0.005806,0.001141,0.007341,0.005007,9.7e-05
0.001485,0.00443,0.000565,0.006658,0.000979,0.007353,0.005018,9.7e-05
0.00155,0.004437,0.000565,0.006016,0.000826,0.00736,0.005025,9.7e-05
0.001579,0.00444,0.000565,0.005641,0.000847,0.007365,0.005028,9.8e-05
0.001622,0.004441,0.000565,0.005349,0.000832,0.007368,0.00503,9.8e-05
0.001708,0.004441,0.000566,0.005021,0.000514,0.007367,0.005029,9.8e-05
0.001725,0.004439,0.000566,0.004805,0.000526,0.007365,0.005027,9.8e-05
0.001709,0.00444,0.000565,0.00518,0.000378,0.007365,0.005028,9.7e-05
0.001676,0.004431,0.000564,0.003641,0.000342,0.007353,0.005018,9.7e-05
0.001523,0.004425,0.000563,0.003978,0.000359,0.007343,0.005011,9.7e-05
0.001477,0.00442,0.000562,0.004083,0.000272,0.007334,0.005004,9.7e-05
0.001432,0.004408,0.00056,0.003128,0.000224,0.007317,0.004992,9.7e-05
0.001354,0.004398,0.000559,0.003189,0.000224,0.0073,0.004979,9.6e-05
0.001498,0.004391,0.000558,0.003833,0.000217,0.007289,0.004972,9.6e-05
0.001448,0.004387,0.000556,0.004193,0.000248,0.00728,0.004966,9.6e-05
0.001452,0.004383,0.000555,0.004087,0.000185,0.00727,0.00496,9.6e-05
0.001427,0.004375,0.000554,0.003595,0.000279,0.007258,0.004951,9.5e-05
0.001523,0.004368,0.000553,0.003872,0.000324,0.007248,0.004944,9.5e-05
0.001545,0.004365,0.000553,0.004443,0.000367,0.007242,0.004941,9.5e-05
0.001629,0.004362,0.000553,0.004376,0.000413,0.007237,0.004937,9.5e-05
0.001559,0.00436,0.000552,0.004727,0.000404,0.007234,0.004935,9.5e-05
0.001574,0.00436,0.000552,0.004829,0.000521,0.007232,0.004934,9.5e-05
0.001574,0.004358,0.000552,0.004634,0.000403,0.007228,0.004932,9.5e-05
0.001553,0.004357,0.000552,0.004791,0.000455,0.007226,0.004931,9.5e-05
0.001589,0.004358,0.000551,0.005268,0.000451,0.007226,0.004932,9.5e-05
0.00165,0.004355,0.000551,0.004424,0.000452,0.007222,0.004929,9.5e-05
0.001453,0.004349,0.00055,0.00368,0.000376,0.007212,0.004921,9.5e-05
0.001416,0.004339,0.000549,0.003212,0.000202,0.007198,0.00491,9.4e-05
0.00136,0.004333,0.000548,0.003731,0.000168,0.007186,0.004903,9.4e-05
0.001371,0.004321,0.000546,0.002613,0.000198,0.007169,0.004889,9.4e-05
0.001466,0.004311,0.000545,0.002937,0.000221,0.007154,0.004878,9.3e-05
0.001454,0.004303,0.000543,0.00324,0.000208,0.007141,0.004868,9.3e-05
0.001576,0.004294,0.000542,0.003286,0.000246,0.007129,0.004858,9.3e-05
0.001634,0.00429,0.000541,0.004072,0.000335,0.007123,0.004853,9.3e-05
0.001677,0.004292,0.000541,0.005111,0.00038,0.007123,0.004854,9.3e-05
0.001784,0.004292,0.000541,0.004931,0.000474,0.007124,0.004855,9.3e-05
0.001794,0.004292,0.000541,0.005036,0.000593,0.007125,0.004855,9.3e-05
0.001806,0.004292,0.000541,0.004893,0.000399,0.007125,0.004855,9.3e-05
0.001787,0.00429,0.000541,0.004488,0.000436,0.007123,0.004853,9.3e-05
0.001833,0.004287,0.000541,0.004276,0.000377,0.007119,0.004849,9.3e-05
0.00189,0.004284,0.000541,0.00429,0.000557,0.007117,0.004846,9.3e-05
0.001829,0.004286,0.00054,0.005293,0.000476,0.00712,0.004848,9.3e-05
0.001752,0.004278,0.000539,0.003251,0.00081,0.007113,0.004838,9.2e-05
0.001905,0.004269,0.000538,0.003039,0.00052,0.007104,0.004828,9.2e-05
0.001766,0.004261,0.000537,0.003224,0.000597,0.007096,0.004819,9.2e-05
0.00176,0.004252,0.000536,0.003025,0.001438,0.007091,0.004809,9.2e-05
0.001779,0.004243,0.000536,0.003175,0.001408,0.007087,0.0048,9.2e-05
0.001808,0.004235,0.000535,0.003164,0.000901,0.007081,0.004791,9.2e-05
0.002366,0.004227,0.000534,0.00318,0.000787,0.007077,0.004782,9.1e-05
0.001783,0.004217,0.000533,0.002809,0.00077,0.007068,0.004772,9.1e-05
0.001638,0.004206,0.000532,0.00254,0.000587,0.007056,0.00476,9.1e-05
0.001465,0.004194,0.000531,0.002095,0.000251,0.007039,0.004745,9.1e-05
0.001367,0.00418,0.000529,0.001863,0.000252,0.007021,0.00473,9e-05
0.001252,0.004165,0.000527,0.00154,9e-05,0.006999,0.004714,9e-05
0.001168,0.00415,0.000525,0.001375,9.1e-05,0.006977,0.004696,9e-05
0.001334,0.004142,0.000524,0.002757,0.000263,0.006964,0.004686,8.9e-05
0.001366,0.004136,0.000522,0.003273,0.00028,0.006953,0.004679,8.9e-05
0.00139,0.004131,0.000521,0.003476,0.000168,0.006944,0.004672,8.9e-05
0.001399,0.004122,0.00052,0.002796,0.000161,0.006931,0.004662,8.9e-05
0.001519,0.004144,0.000519,0.009001,0.000367,0.006951,0.004684,8.8e-05
0.001466,0.004164,0.00052,0.008996,0.000591,0.006971,0.004704,8.8e-05
0.001682,0.004186,0.000521,0.009568,0.000619,0.006995,0.004728,8.8e-05
0.001699,0.004209,0.000522,0.009675,0.000877,0.007021,0.004751,8.8e-05
0.001807,0.004228,0.000523,0.009001,0.000823,0.007043,0.004772,8.8e-05
0.001656,0.004252,0.000525,0.010266,0.001326,0.007073,0.004798,8.8e-05
0.001732,0.004288,0.000527,0.012765,0.000926,0.007114,0.004835,8.9e-05
0.001682,0.004318,0.000528,0.011274,0.000906,0.007146,0.004866,9e-05
0.001752,0.004319,0.000528,0.005101,0.000557,0.007147,0.004867,9e-05
0.001665,0.004322,0.000528,0.005571,0.000493,0.00715,0.00487,9e-05
0.001807,0.004327,0.000528,0.005933,0.000491,0.007155,0.004875,9e-05
0.00165,0.004328,0.000528,0.005163,0.000607,0.007157,0.004876,9e-05
0.001729,0.004332,0.000528,0.005847,0.000504,0.007161,0.00488,9e-05
0.001768,0.004336,0.000528,0.005905,0.000599,0.007166,0.004885,9e-05
0.001657,0.004342,0.000528,0.006342,0.000538,0.007172,0.004891,9e-05
0.001589,0.004344,0.00053,0.005502,0.000715,0.007175,0.004894,9e-05
0.001602,0.004346,0.000529,0.00546,0.000423,0.007177,0.004896,9e-05
0.001577,0.004349,0.000529,0.005478,0.000527,0.007179,0.004898,9e-05
0.001475,0.00435,0.000529,0.005202,0.000467,0.007179,0.004899,9e-05
0.00131,0.004346,0.000529,0.004058,0.000414,0.007172,0.004895,9e-05
0.001293,0.004344,0.000528,0.004495,0.00049,0.007168,0.004893,9e-05
0.001349,0.004345,0.000528,0.005102,0.000618,0.007168,0.004894,9e-05
0.001524,0.004345,0.000528,0.004835,0.000614,0.007167,0.004893,8.9e-05
0.001572,0.004348,0.000528,0.005753,0.000729,0.007171,0.004897,8.9e-05
0.001573,0.004352,0.000528,0.00585,0.000705,0.007175,0.004901,8.9e-05
0.001564,0.004358,0.000528,0.006277,0.000652,0.007181,0.004907,9e-05
0.001576,0.004361,0.000528,0.005652,0.000691,0.007184,0.00491,9e-05
0.001512,0.004364,0.000528,0.005569,0.001183,0.007189,0.004912,9e-05
0.001687,0.004366,0.000528,0.005507,0.000591,0.007191,0.004914,9e-05
0.001625,0.004367,0.000528,0.005244,0.000596,0.007193,0.004916,9e-05
0.00163,0.004368,0.000528,0.005282,0.000599,0.007194,0.004917,9e-05
0.001625,0.004369,0.000528,0.005039,0.000606,0.007194,0.004917,9e-05
0.001686,0.004369,0.000528,0.005077,0.000468,0.007195,0.004917,9e-05
0.001573,0.004369,0.000528,0.004916,0.000486,0.007194,0.004917,9e-05
0.001514,0.004367,0.000527,0.004534,0.000484,0.007191,0.004915,8.9e-05
0.001455,0.004366,0.000527,0.004619,0.000537,0.007188,0.004914,8.9e-05
0.001409,0.004364,0.000527,0.00438,0.000574,0.007185,0.004911,8.9e-05
0.001504,0.004368,0.000527,0.00584,0.000652,0.007188,0.004915,8.9e-05
0.001521,0.004447,0.000533,0.025363,0.000797,0.007274,0.005,8.9e-05
0.00156,0.004543,0.000533,0.028023,0.00056,0.007369,0.005096,8.9e-05
0.001559,0.004613,0.000533,0.022156,0.000639,0.00744,0.005166,8.9e-05
0.001619,0.004701,0.000533,0.026517,0.000691,0.007528,0.005254,8.9e-05
0.001606,0.004762,0.000533,0.020108,0.000539,0.007589,0.005315,8.9e-05
0.001762,0.004762,0.000532,0.005287,0.00054,0.007589,0.005315,8.9e-05
0.00171,0.004761,0.000532,0.005191,0.000672,0.007589,0.005314,8.9e-05
0.001741,0.004762,0.000532,0.005682,0.000554,0.00759,0.005315,8.9e-05
0.002163,0.004765,0.000532,0.006054,0.000567,0.007595,0.005318,8.9e-05
0.001819,0.004763,0.000532,0.004871,0.000431,0.007593,0.005316,8.9e-05
0.002072,0.00476,0.000532,0.004607,0.000487,0.007591,0.005312,8.9e-05
0.00167,0.004756,0.000532,0.004331,0.000381,0.007587,0.005308,8.9e-05
0.001718,0.004756,0.000532,0.005221,0.000376,0.007586,0.005308,8.9e-05
0.002605,0.004753,0.000531,0.004613,0.000455,0.007586,0.005305,8.9e-05
0.002305,0.004759,0.000531,0.006754,0.000333,0.007593,0.00531,8.9e-05
0.001584,0.004757,0.00053,0.004822,0.00035,0.00759,0.005308,8.9e-05
0.0015,0.004756,0.00053,0.005094,0.000637,0.007588,0.005307,8.9e-05
0.001476,0.004754,0.00053,0.004701,0.000446,0.007585,0.005304,8.9e-05
0.001619,0.00475,0.00053,0.004646,0.000469,0.007581,0.005301,8.9e-05
0.0016,0.004747,0.00053,0.004357,0.000499,0.007577,0.005297,8.9e-05
0.001524,0.004745,0.00053,0.004684,0.000578,0.007574,0.005295,8.9e-05
0.001528,0.004743,0.00053,0.004949,0.00058,0.007572,0.005293,8.9e-05
0.001592,0.004741,0.00053,0.004901,0.000785,0.007571,0.005291,8.9e-05
0.00153,0.004739,0.000529,0.004701,0.000596,0.007568,0.005289,8.9e-05
0.00151,0.004737,0.000529,0.00466,0.000592,0.007565,0.005286,8.9e-05
0.00187,0.004734,0.000529,0.004601,0.000678,0.007563,0.005283,8.9e-05
0.001583,0.004732,0.000529,0.004648,0.000548,0.00756,0.00528,8.9e-05
0.001509,0.004729,0.000529,0.004564,0.0006,0.007557,0.005278,8.8e-05
0.001513,0.004726,0.000528,0.004629,0.000601,0.007554,0.005275,8.8e-05
0.001466,0.004724,0.000528,0.004624,0.000685,0.007551,0.005272,8.8e-05
0.001447,0.004723,0.000528,0.004921,0.00069,0.007549,0.005271,8.8e-05
0.00129,0.00472,0.000527,0.004574,0.000552,0.007545,0.005268,8.8e-05
0.001283,0.004718,0.000527,0.004504,0.000709,0.007541,0.005265,8.8e-05
0.001274,0.004713,0.000527,0.003933,0.000555,0.007535,0.005259,8.8e-05
0.001224,0.004709,0.000526,0.003982,0.000595,0.007528,0.005255,8.8e-05
0.001289,0.004705,0.000526,0.004314,0.000651,0.007524,0.005251,8.8e-05
0.001435,0.004703,0.000525,0.004553,0.000552,0.00752,0.005248,8.8e-05
0.001497,0.004702,0.000525,0.004864,0.000922,0.007519,0.005247,8.8e-05
0.002083,0.0047,0.000525,0.004939,0.000691,0.00752,0.005245,8.8e-05
0.001414,0.0047,0.000525,0.005064,0.000585,0.007518,0.005244,8.8e-05
0.001548,0.0047,0.000525,0.005415,0.000849,0.007519,0.005245,8.8e-05
0.001345,0.004699,0.000524,0.00484,0.000926,0.007518,0.005243,8.8e-05
0.001441,0.004696,0.000524,0.00466,0.000714,0.007515,0.005241,8.8e-05
0.001425,0.004695,0.000524,0.00471,0.00073,0.007513,0.005239,8.8e-05
0.001363,0.004693,0.000524,0.004796,0.000771,0.007511,0.005237,8.8e-05
0.001338,0.00469,0.000524,0.004442,0.000621,0.007507,0.005234,8.8e-05
0.001218,0.004688,0.000523,0.004703,0.000842,0.007504,0.005232,8.7e-05
0.001288,0.004689,0.000523,0.005451,0.000729,0.007504,0.005232,8.7e-05
0.001243,0.004685,0.000522,0.004,0.000684,0.007499,0.005228,8.7e-05
0.001226,0.004682,0.000522,0.004279,0.000856,0.007495,0.005224,8.7e-05
0.001241,0.004679,0.000522,0.004092,0.001064,0.007491,0.00522,8.7e-05
0.00115,0.004675,0.000521,0.003995,0.000964,0.007486,0.005215,8.7e-05
0.001112,0.004672,0.000521,0.00437,0.001173,0.007483,0.005212,8.7e-05
0.001074,0.004667,0.00052,0.003699,0.001166,0.007478,0.005207,8.7e-05
0.001109,0.004662,0.000519,0.003591,0.000947,0.007472,0.005201,8.7e-05
0.001042,0.004657,0.000519,0.003416,0.000774,0.007464,0.005195,8.7e-05
0.001017,0.004654,0.000518,0.00437,0.000756,0.00746,0.005192,8.6e-05
0.001299,0.004649,0.000517,0.003451,0.000881,0.007454,0.005186,8.6e-05
0.001117,0.004644,0.000516,0.003662,0.000898,0.007448,0.00518,8.6e-05
0.001022,0.004639,0.000516,0.003364,0.000697,0.00744,0.005174,8.6e-05
0.001106,0.004634,0.000515,0.00362,0.000845,0.007433,0.005169,8.6e-05
0.001105,0.004631,0.000515,0.004148,0.000564,0.007428,0.005165,8.6e-05
0.001254,0.004627,0.000514,0.00392,0.000649,0.007423,0.005161,8.6e-05
0.001292,0.004624,0.000514,0.004168,0.000693,0.007418,0.005157,8.6e-05
0.001304,0.004624,0.000513,0.004916,0.000885,0.007417,0.005156,8.6e-05
0.001358,0.004621,0.000513,0.004348,0.000731,0.007414,0.005153,8.6e-05
0.001435,0.004622,0.000513,0.00548,0.000748,0.007415,0.005154,8.6e-05
0.001407,0.00462,0.000512,0.004411,0.000662,0.007412,0.005152,8.5e-05
0.001562,0.004618,0.000512,0.004654,0.000532,0.00741,0.00515,8.5e-05
0.001745,0.004614,0.000512,0.003966,0.0004,0.007406,0.005146,8.5e-05
0.00176,0.004609,0.000511,0.003392,0.000309,0.007399,0.00514,8.5e-05
0.001852,0.004603,0.000511,0.00313,0.000268,0.007392,0.005133,8.5e-05
0.001832,0.004597,0.00051,0.003016,0.000305,0.007385,0.005126,8.5e-05
0.001652,0.004589,0.000509,0.002732,0.000147,0.007376,0.005118,8.5e-05
0.001695,0.004582,0.000509,0.002466,0.000133,0.007366,0.005109,8.5e-05
0.001643,0.004576,0.000508,0.003277,0.000124,0.007359,0.005103,8.5e-05
0.001804,0.004569,0.000507,0.002748,0.000174,0.00735,0.005096,8.5e-05
0.001724,0.004563,0.000507,0.003104,0.000164,0.007343,0.005089,8.4e-05
0.001708,0.004557,0.000506,0.00297,0.000188,0.007335,0.005082,8.4e-05
0.0017,0.004551,0.000505,0.002995,0.000209,0.007328,0.005076,8.4e-05
0.001747,0.004545,0.000505,0.002957,0.000202,0.00732,0.005069,8.4e-05
0.001734,0.004538,0.000504,0.002983,0.000242,0.007313,0.005062,8.4e-05
0.001752,0.004532,0.000504,0.003043,0.000259,0.007306,0.005055,8.4e-05
0.001731,0.004528,0.000504,0.003491,0.000239,0.0073,0.00505,8.4e-05
0.001763,0.004523,0.000503,0.003246,0.000341,0.007294,0.005044,8.4e-05
0.001734,0.004518,0.000503,0.003557,0.000289,0.007288,0.00504,8.4e-05
0.00175,0.004515,0.000502,0.004081,0.000411,0.007285,0.005036,8.4e-05
0.001692,0.004512,0.000502,0.003891,0.000456,0.007281,0.005033,8.4e-05
0.001652,0.004509,0.000502,0.003886,0.000397,0.007277,0.005029,8.4e-05
0.001681,0.004505,0.000501,0.003707,0.000367,0.007273,0.005025,8.4e-05
0.002089,0.004501,0.000501,0.003751,0.000455,0.00727,0.005021,8.3e-05
0.001705,0.004499,0.000501,0.004139,0.000399,0.007267,0.005018,8.3e-05
0.001717,0.004495,0.0005,0.004055,0.000453,0.007263,0.005015,8.3e-05
0.00176,0.004494,0.0005,0.004424,0.000425,0.007261,0.005013,8.3e-05
0.001669,0.004491,0.0005,0.004035,0.000494,0.007258,0.00501,8.3e-05
0.001689,0.004488,0.000499,0.003969,0.000545,0.007255,0.005006,8.3e-05
0.001573,0.004485,0.000499,0.003908,0.000626,0.007252,0.005003,8.3e-05
0.001544,0.004483,0.000499,0.00429,0.000841,0.00725,0.005001,8.3e-05
0.001477,0.004483,0.000499,0.004985,0.000785,0.00725,0.005,8.3e-05
0.001466,0.004481,0.000498,0.004419,0.000677,0.007248,0.004998,8.3e-05
0.00156,0.00448,0.000498,0.00447,0.000898,0.007247,0.004997,8.3e-05
