IMU_Map_Downsample,ave_match,ave_solve,ave_ICP,map_incre,ave_total,icp,construct_H
0.001759,0.003418,0.000392,0.002324,0.000157,0.006007,0.003823,6.6e-05
0.00167,0.003417,0.000392,0.003307,0.000186,0.006006,0.003822,6.5e-05
0.001662,0.003416,0.000391,0.003189,0.000194,0.006004,0.003821,6.5e-05
0.001641,0.003415,0.000391,0.002815,0.000193,0.006002,0.00382,6.5e-05
0.001548,0.003414,0.000391,0.003245,0.000246,0.006001,0.003819,6.5e-05
0.001626,0.003413,0.000391,0.002857,0.000275,0.005999,0.003817,6.5e-05
0.001519,0.003411,0.000391,0.002525,0.000218,0.005996,0.003815,6.5e-05
0.001476,0.003411,0.000391,0.003584,0.000368,0.005996,0.003815,6.5e-05
0.001696,0.003409,0.000391,0.003082,0.000307,0.005994,0.003814,6.5e-05
0.001755,0.003409,0.000391,0.003701,0.000319,0.005994,0.003814,6.5e-05
0.001834,0.003408,0.000391,0.003093,0.000306,0.005993,0.003812,6.5e-05
0.001932,0.003408,0.000391,0.003565,0.000298,0.005992,0.003812,6.5e-05
0.002101,0.003407,0.00039,0.003504,0.000299,0.005992,0.003811,6.5e-05
0.001788,0.003406,0.00039,0.002641,0.000229,0.00599,0.00381,6.5e-05
0.001744,0.003405,0.00039,0.003299,0.000212,0.005989,0.003809,6.5e-05
0.001828,0.003403,0.00039,0.002495,0.000183,0.005987,0.003807,6.5e-05
0.001706,0.003402,0.00039,0.002464,0.000423,0.005985,0.003805,6.5e-05
0.001762,0.003401,0.00039,0.003158,0.00018,0.005984,0.003804,6.5e-05
0.001914,0.0034,0.00039,0.00345,0.000244,0.005983,0.003803,6.5e-05
0.001754,0.003398,0.000389,0.002379,0.000163,0.005981,0.003801,6.5e-05
0.00158,0.003398,0.000389,0.003515,0.000206,0.00598,0.003801,6.5e-05
0.001661,0.003397,0.000389,0.003085,0.000257,0.005978,0.003799,6.5e-05
0.001421,0.003396,0.000389,0.003379,0.000241,0.005977,0.003799,6.5e-05
0.001362,0.003395,0.000389,0.002688,0.000325,0.005975,0.003797,6.5e-05
0.001487,0.003397,0.000389,0.005404,0.000657,0.005977,0.003799,6.5e-05
0.001418,0.003397,0.000389,0.00394,0.000435,0.005977,0.003799,6.5e-05
0.001556,0.003397,0.000389,0.003664,0.000549,0.005976,0.003799,6.5e-05
0.001592,0.003398,0.000389,0.004558,0.000522,0.005977,0.0038,6.5e-05
0.001611,0.003398,0.000389,0.00391,0.000777,0.005978,0.0038,6.5e-05
0.001679,0.003398,0.000389,0.004168,0.000532,0.005978,0.003801,6.5e-05
0.001715,0.003399,0.000389,0.004162,0.000861,0.005979,0.003801,6.5e-05
0.00169,0.003399,0.000389,0.004339,0.000787,0.005981,0.003802,6.5e-05
0.001674,0.0034,0.000389,0.004386,0.000917,0.005982,0.003803,6.5e-05
0.001782,0.003401,0.000389,0.004649,0.000886,0.005984,0.003804,6.5e-05
0.001658,0.003402,0.000389,0.004724,0.001437,0.005987,0.003805,6.5e-05
0.00156,0.003404,0.000389,0.005005,0.001294,0.005989,0.003807,6.5e-05
0.001441,0.003405,0.000389,0.005096,0.001116,0.005992,0.003808,6.5e-05
0.00149,0.003407,0.000389,0.005237,0.001122,0.005994,0.00381,6.5e-05
0.001334,0.003408,0.000389,0.004281,0.000869,0.005995,0.003811,6.5e-05
0.001343,0.003411,0.00039,0.00591,0.001031,0.005998,0.003814,6.5e-05
0.001257,0.003412,0.00039,0.004542,0.001489,0.006,0.003815,6.5e-05
0.001296,0.003413,0.00039,0.004583,0.001542,0.006002,0.003816,6.5e-05
0.001291,0.003413,0.00039,0.00439,0.001593,0.006004,0.003816,6.5e-05
0.001449,0.003414,0.00039,0.00486,0.001294,0.006006,0.003818,6.5e-05
0.00145,0.003416,0.00039,0.00538,0.001795,0.00601,0.00382,6.5e-05
0.001627,0.003419,0.00039,0.005534,0.001702,0.006014,0.003822,6.5e-05
0.00162,0.003421,0.00039,0.005732,0.002109,0.006019,0.003825,6.5e-05
0.001913,0.003423,0.000391,0.005279,0.001168,0.006022,0.003827,6.5e-05
0.001658,0.003424,0.000391,0.00466,0.000836,0.006024,0.003828,6.5e-05
0.001797,0.003426,0.000391,0.005406,0.000911,0.006026,0.00383,6.5e-05
0.001803,0.003426,0.000391,0.00393,0.000823,0.006027,0.00383,6.5e-05
0.001668,0.003425,0.000391,0.003049,0.000421,0.006026,0.003829,6.5e-05
0.001624,0.003423,0.000391,0.002322,0.00022,0.006023,0.003827,6.5e-05
0.001601,0.00342,0.00039,0.00165,0.000115,0.00602,0.003824,6.5e-05
0.001495,0.003417,0.00039,0.001399,0.000126,0.006016,0.00382,6.5e-05
0.001499,0.003414,0.00039,0.001412,0.000134,0.006011,0.003817,6.5e-05
0.00156,0.003411,0.000389,0.001729,0.000444,0.006008,0.003814,6.5e-05
0.001595,0.003408,0.000389,0.00187,0.000267,0.006005,0.003811,6.5e-05
0.001579,0.003406,0.000389,0.001845,0.000186,0.006002,0.003808,6.5e-05
0.001701,0.003403,0.000389,0.001949,0.000291,0.005999,0.003806,6.5e-05
0.001778,0.003402,0.000388,0.002567,0.000721,0.005998,0.003804,6.5e-05
0.001701,0.0034,0.000388,0.002614,0.001049,0.005997,0.003802,6.5e-05
0.001609,0.003399,0.000388,0.002544,0.000775,0.005995,0.0038,6.5e-05
0.001577,0.003399,0.000388,0.004092,0.000657,0.005996,0.003801,6.5e-05
0.001639,0.003398,0.000388,0.003065,0.000557,0.005995,0.0038,6.5e-05
0.001791,0.003397,0.000388,0.002686,0.00038,0.005993,0.003798,6.5e-05
0.001808,0.003395,0.000387,0.002478,0.000598,0.005992,0.003796,6.5e-05
0.001679,0.003394,0.000387,0.002554,0.000392,0.00599,0.003794,6.5e-05
0.001645,0.003392,0.000387,0.002796,0.000447,0.005988,0.003793,6.5e-05
0.001616,0.003391,0.000387,0.002836,0.000425,0.005987,0.003791,6.5e-05
0.001503,0.00339,0.000387,0.002514,0.000453,0.005985,0.00379,6.5e-05
0.001707,0.003389,0.000387,0.002987,0.000455,0.005984,0.003789,6.5e-05
0.001613,0.003388,0.000386,0.003098,0.000464,0.005983,0.003788,6.5e-05
0.001695,0.003387,0.000386,0.002893,0.000669,0.005982,0.003786,6.4e-05
0.001714,0.00339,0.000386,0.00625,0.00177,0.005987,0.003789,6.4e-05
0.001753,0.003394,0.000386,0.006463,0.002496,0.005993,0.003793,6.4e-05
0.001646,0.003398,0.000386,0.006979,0.001872,0.005999,0.003797,6.4e-05
0.001764,0.003405,0.000386,0.009468,0.003007,0.00601,0.003805,6.4e-05
0.00182,0.003406,0.000386,0.004709,0.002548,0.006014,0.003806,6.4e-05
0.001734,0.003408,0.000386,0.00542,0.001516,0.006018,0.003808,6.4e-05
0.001828,0.003409,0.000386,0.004698,0.001743,0.006021,0.003809,6.4e-05
0.00167,0.00341,0.000386,0.004831,0.002377,0.006025,0.00381,6.4e-05
0.001715,0.003411,0.000386,0.004521,0.001052,0.006026,0.003811,6.4e-05
0.001737,0.003412,0.000386,0.004314,0.001149,0.006028,0.003812,6.4e-05
0.00171,0.003413,0.000386,0.004814,0.001477,0.006031,0.003813,6.4e-05
0.001627,0.003413,0.000386,0.00425,0.001379,0.006032,0.003813,6.4e-05
0.001677,0.003414,0.000386,0.004547,0.000817,0.006034,0.003814,6.4e-05
0.001686,0.003414,0.000386,0.003818,0.000734,0.006034,0.003814,6.4e-05
0.001733,0.003414,0.000386,0.004085,0.00064,0.006034,0.003815,6.4e-05
0.001689,0.003415,0.000386,0.004253,0.000611,0.006035,0.003815,6.4e-05
0.001641,0.003415,0.000386,0.004,0.000384,0.006035,0.003815,6.4e-05
0.001634,0.003414,0.000386,0.002832,0.000266,0.006033,0.003814,6.4e-05
0.001636,0.003414,0.000386,0.003546,0.000313,0.006033,0.003813,6.4e-05
0.001625,0.003411,0.000386,0.001914,0.000115,0.00603,0.003811,6.4e-05
0.001552,0.003409,0.000386,0.001916,6.6e-05,0.006026,0.003808,6.4e-05
0.001569,0.003407,0.000385,0.001683,4.9e-05,0.006023,0.003805,6.4e-05
0.001597,0.003404,0.000385,0.001341,7.8e-05,0.006019,0.003802,6.4e-05
0.001594,0.003401,0.000385,0.001514,0.000209,0.006015,0.003799,6.4e-05
0.001691,0.003398,0.000384,0.001762,0.000241,0.006012,0.003796,6.4e-05
0.001681,0.003397,0.000384,0.002542,0.000326,0.00601,0.003794,6.4e-05
0.001667,0.003395,0.000384,0.002251,0.00047,0.006008,0.003792,6.4e-05
0.001724,0.003394,0.000384,0.003215,0.000606,0.006007,0.003792,6.4e-05
0.001887,0.003394,0.000384,0.00393,0.000677,0.006008,0.003792,6.4e-05
0.001931,0.003395,0.000384,0.004608,0.000678,0.00601,0.003793,6.4e-05
0.001752,0.003396,0.000384,0.004501,0.000754,0.006011,0.003793,6.4e-05
0.001825,0.003398,0.000384,0.005402,0.000722,0.006013,0.003795,6.4e-05
0.001783,0.0034,0.000384,0.005289,0.001041,0.006016,0.003797,6.4e-05
0.001861,0.003402,0.000384,0.005432,0.001302,0.00602,0.003799,6.4e-05
0.001898,0.003405,0.000385,0.006375,0.00124,0.006024,0.003803,6.4e-05
0.001844,0.003407,0.000385,0.005907,0.001378,0.006028,0.003805,6.4e-05
0.001859,0.00341,0.000385,0.006695,0.001803,0.006034,0.003809,6.4e-05
0.001758,0.003413,0.000385,0.006076,0.001175,0.006037,0.003812,6.4e-05
0.001713,0.003417,0.000385,0.006794,0.00132,0.006042,0.003815,6.4e-05
0.001922,0.00342,0.000386,0.006555,0.001315,0.006047,0.003819,6.4e-05
0.001781,0.003423,0.000386,0.006662,0.001323,0.006052,0.003822,6.4e-05
0.001859,0.003426,0.000386,0.006401,0.001434,0.006057,0.003826,6.4e-05
0.001728,0.003429,0.000386,0.006298,0.00107,0.00606,0.003829,6.4e-05
0.001733,0.003431,0.000386,0.005696,0.00094,0.006063,0.003831,6.4e-05
0.001653,0.003432,0.000387,0.005066,0.001042,0.006066,0.003833,6.4e-05
0.001552,0.003434,0.000387,0.005406,0.001195,0.006068,0.003834,6.4e-05
0.001442,0.003435,0.000387,0.004716,0.001053,0.00607,0.003836,6.5e-05
0.001458,0.003437,0.000387,0.005789,0.001451,0.006073,0.003838,6.5e-05
0.001407,0.00344,0.000387,0.006251,0.002489,0.006078,0.003841,6.5e-05
0.00145,0.003442,0.000387,0.00553,0.001719,0.006082,0.003843,6.5e-05
0.001258,0.003445,0.000388,0.006736,0.002103,0.006087,0.003847,6.5e-05
0.00119,0.003448,0.000388,0.006292,0.002006,0.006091,0.00385,6.5e-05
0.001262,0.003451,0.000388,0.006723,0.002424,0.006096,0.003853,6.5e-05
0.001266,0.003454,0.000389,0.006363,0.002225,0.006101,0.003856,6.5e-05
0.001209,0.003457,0.000389,0.006737,0.00223,0.006106,0.00386,6.5e-05
0.001153,0.00346,0.000389,0.006252,0.00168,0.00611,0.003863,6.5e-05
0.001226,0.003464,0.00039,0.007424,0.002164,0.006116,0.003867,6.5e-05
0.001354,0.003467,0.00039,0.00723,0.002486,0.006122,0.003871,6.5e-05
0.001229,0.003471,0.000391,0.007487,0.001543,0.006127,0.003876,6.5e-05
0.001361,0.003475,0.000391,0.007037,0.001703,0.006132,0.00388,6.5e-05
0.001453,0.003479,0.000392,0.00764,0.00176,0.006138,0.003884,6.6e-05
0.001356,0.003483,0.000394,0.009125,0.001909,0.006146,0.003891,6.6e-05
0.001351,0.003488,0.000394,0.008375,0.002117,0.006153,0.003896,6.6e-05
0.001368,0.003493,0.000395,0.008536,0.002287,0.006161,0.003902,6.6e-05
0.001431,0.003497,0.000396,0.007515,0.00259,0.006167,0.003906,6.6e-05
0.001418,0.003502,0.000397,0.008633,0.002698,0.006175,0.003912,6.6e-05
0.001427,0.003506,0.000397,0.008426,0.001918,0.006182,0.003918,6.6e-05
0.001299,0.003512,0.000398,0.009245,0.002309,0.006191,0.003924,6.7e-05
0.001298,0.003516,0.000399,0.007742,0.002011,0.006197,0.003929,6.7e-05
0.001373,0.003522,0.000399,0.009267,0.002455,0.006205,0.003935,6.7e-05
0.001371,0.003527,0.0004,0.00867,0.001872,0.006212,0.003941,6.7e-05
0.001521,0.003532,0.000401,0.008393,0.005781,0.006224,0.003947,6.7e-05
0.001374,0.003537,0.000401,0.008942,0.001402,0.006231,0.003953,6.7e-05
0.001398,0.003543,0.000402,0.00927,0.001626,0.006238,0.003959,6.7e-05
0.001334,0.003548,0.000403,0.008871,0.002706,0.006246,0.003965,6.8e-05
0.001491,0.003553,0.000404,0.008827,0.002491,0.006254,0.003971,6.8e-05
0.001363,0.003558,0.000404,0.00851,0.002624,0.006262,0.003976,6.8e-05
0.00136,0.003562,0.000405,0.007761,0.002963,0.006269,0.003981,6.8e-05
0.001256,0.003564,0.000405,0.005912,0.002106,0.006273,0.003983,6.8e-05
0.001209,0.003565,0.000406,0.005221,0.002275,0.006276,0.003985,6.8e-05
0.000989,0.003565,0.000406,0.004626,0.001291,0.006277,0.003985,6.8e-05
0.000987,0.003566,0.000406,0.005018,0.001282,0.006278,0.003987,6.8e-05
0.000966,0.003567,0.000407,0.004926,0.002329,0.00628,0.003988,6.8e-05
0.00101,0.003568,0.000407,0.00533,0.001665,0.006282,0.003989,6.8e-05
0.00107,0.003569,0.000408,0.005584,0.002256,0.006285,0.003991,6.9e-05
0.001116,0.003571,0.000408,0.005835,0.002614,0.006289,0.003993,6.9e-05
0.001422,0.003572,0.000408,0.005523,0.002632,0.006293,0.003995,6.9e-05
0.001156,0.003573,0.000409,0.005438,0.002596,0.006297,0.003997,6.9e-05
0.001238,0.003575,0.000409,0.0055,0.002455,0.0063,0.003998,6.9e-05
0.001245,0.003576,0.00041,0.005895,0.003336,0.006305,0.004001,6.9e-05
0.001152,0.003578,0.00041,0.006104,0.003705,0.006311,0.004003,6.9e-05
0.000452,0.003581,0.000411,0.006488,0.002427,0.006315,0.004006,6.9e-05
0.001282,0.003584,0.000411,0.006908,0.006048,0.006324,0.004009,6.9e-05
0.001265,0.003586,0.000412,0.006803,0.002949,0.00633,0.004013,7e-05
0.001276,0.00359,0.000412,0.007167,0.003112,0.006336,0.004016,7e-05
0.001283,0.003592,0.000413,0.006781,0.00255,0.006341,0.00402,7e-05
0.001423,0.003596,0.000413,0.007693,0.003439,0.006349,0.004024,7e-05
0.00125,0.003601,0.000414,0.008418,0.002886,0.006356,0.004029,7e-05
0.001316,0.003603,0.000414,0.013187,0.002438,0.006369,0.004032,7e-05
0.001296,0.003605,0.000414,0.006117,0.002292,0.006373,0.004034,7e-05
0.001265,0.003607,0.000415,0.006024,0.003078,0.006378,0.004036,7e-05
0.001252,0.003608,0.000415,0.0053,0.001813,0.00638,0.004038,7e-05
0.001211,0.003609,0.000415,0.005405,0.001773,0.006382,0.004039,7e-05
0.001087,0.00361,0.000415,0.004796,0.001616,0.006384,0.00404,7e-05
0.000987,0.00361,0.000416,0.004486,0.00112,0.006384,0.004041,7e-05
0.000898,0.00361,0.000416,0.004253,0.001361,0.006384,0.004041,7e-05
0.00097,0.00361,0.000416,0.004132,0.001259,0.006384,0.004041,7e-05
0.001125,0.003611,0.000416,0.004459,0.001826,0.006385,0.004041,7e-05
0.00119,0.003612,0.000416,0.00507,0.001529,0.006387,0.004042,7e-05
0.001241,0.003612,0.000416,0.004642,0.003358,0.00639,0.004043,7.1e-05
0.001288,0.003614,0.000416,0.005841,0.001578,0.006393,0.004045,7.1e-05
0.001372,0.003615,0.000417,0.004806,0.002253,0.006395,0.004046,7.1e-05
0.001341,0.003615,0.000417,0.004946,0.00213,0.006398,0.004047,7.1e-05
0.00142,0.003617,0.000417,0.00524,0.002025,0.0064,0.004048,7.1e-05
0.001379,0.003618,0.000417,0.005189,0.001724,0.006403,0.00405,7.1e-05
0.001356,0.003617,0.000417,0.003533,0.001134,0.006402,0.004049,7.1e-05
0.001366,0.003617,0.000417,0.003809,0.001745,0.006403,0.004049,7.1e-05
0.001378,0.003616,0.000417,0.003619,0.000825,0.006402,0.004048,7.1e-05
0.001414,0.003616,0.000417,0.003939,0.000792,0.006402,0.004048,7.1e-05
0.001467,0.003616,0.000417,0.003643,0.000801,0.006401,0.004047,7.1e-05
0.001367,0.003616,0.000416,0.003869,0.000612,0.006401,0.004047,7.1e-05
0.001437,0.003616,0.000416,0.003691,0.000706,0.0064,0.004047,7.1e-05
0.001383,0.003615,0.000416,0.003662,0.000515,0.006399,0.004046,7e-05
0.001284,0.003615,0.000416,0.003765,0.000605,0.006398,0.004046,7e-05
0.00135,0.003615,0.000415,0.003776,0.000428,0.006397,0.004045,7e-05
0.001191,0.003615,0.000415,0.003675,0.000534,0.006396,0.004045,7e-05
0.001471,0.003614,0.000415,0.003093,0.000436,0.006394,0.004044,7e-05
0.001061,0.003613,0.000415,0.002869,0.000481,0.006392,0.004042,7e-05
0.001108,0.003612,0.000415,0.003335,0.000504,0.00639,0.004041,7e-05
0.001017,0.003611,0.000414,0.003589,0.000514,0.006389,0.004041,7e-05
0.001026,0.003612,0.000414,0.004113,0.000448,0.006388,0.004041,7e-05
0.001155,0.003611,0.000414,0.003791,0.000505,0.006387,0.00404,7e-05
0.001091,0.003612,0.000414,0.004269,0.000649,0.006386,0.004041,7e-05
0.001173,0.003612,0.000414,0.004231,0.000457,0.006386,0.004041,7e-05
0.001285,0.003612,0.000414,0.00367,0.000454,0.006385,0.00404,7e-05
0.001326,0.003613,0.000414,0.004963,0.000642,0.006385,0.004041,7e-05
0.001399,0.003614,0.000414,0.004954,0.000568,0.006386,0.004042,7e-05
0.001443,0.003616,0.000414,0.006007,0.000594,0.006388,0.004044,7e-05
0.001474,0.003617,0.000413,0.005055,0.000477,0.006389,0.004045,7e-05
0.001403,0.003617,0.000413,0.004218,0.000468,0.006388,0.004046,7e-05
0.001576,0.003619,0.000413,0.0051,0.000541,0.006389,0.004047,7e-05
0.001627,0.00362,0.000413,0.005363,0.000649,0.006391,0.004048,7e-05
0.00157,0.003621,0.000413,0.004885,0.000585,0.006391,0.004049,7e-05
0.001809,0.003622,0.000413,0.005164,0.00055,0.006393,0.00405,7e-05
0.001705,0.003623,0.000413,0.005137,0.000602,0.006394,0.004051,7e-05
0.001594,0.003624,0.000413,0.004789,0.000513,0.006394,0.004052,7e-05
0.001676,0.003624,0.000413,0.004035,0.000763,0.006394,0.004052,7e-05
0.001927,0.003624,0.000413,0.003799,0.000421,0.006394,0.004052,7e-05
0.001788,0.003623,0.000413,0.005816,0.000601,0.006396,0.004051,7e-05
0.001703,0.003623,0.000413,0.003606,0.000513,0.006396,0.004051,7e-05
0.001707,0.003623,0.000413,0.004114,0.000329,0.006395,0.004051,7e-05
0.001701,0.003623,0.000413,0.00379,0.000526,0.006395,0.00405,7e-05
0.001526,0.003621,0.000413,0.00263,0.000241,0.006393,0.004049,7e-05
0.001538,0.00362,0.000413,0.003165,0.000246,0.006391,0.004047,7e-05
0.001537,0.003618,0.000412,0.002012,0.000226,0.006388,0.004045,7e-05
0.001429,0.003616,0.000412,0.002275,0.000237,0.006385,0.004043,7e-05
0.001486,0.003614,0.000412,0.001956,0.000185,0.006382,0.004041,7e-05
0.00151,0.003612,0.000412,0.001848,0.00025,0.006379,0.004038,7e-05
0.001618,0.003611,0.000412,0.002761,0.000216,0.006377,0.004037,7e-05
0.001674,0.003609,0.000411,0.002438,0.000223,0.006375,0.004035,7e-05
0.001618,0.003607,0.000411,0.002319,0.000259,0.006373,0.004033,6.9e-05
0.001689,0.003606,0.000411,0.002924,0.000269,0.006371,0.004032,6.9e-05
0.001893,0.003605,0.000411,0.003262,0.000324,0.00637,0.004031,6.9e-05
0.001877,0.003605,0.000411,0.003952,0.000582,0.00637,0.004031,6.9e-05
0.001903,0.003605,0.000411,0.004353,0.000463,0.00637,0.004031,6.9e-05
0.001822,0.003605,0.000411,0.004229,0.000452,0.00637,0.004031,6.9e-05
0.001772,0.003606,0.000411,0.004457,0.000489,0.006371,0.004031,6.9e-05
0.001805,0.003606,0.000411,0.004649,0.000493,0.006371,0.004032,6.9e-05
0.001838,0.003607,0.000411,0.004739,0.000399,0.006372,0.004033,6.9e-05
0.001672,0.003608,0.000411,0.004837,0.000486,0.006373,0.004034,6.9e-05
0.0017,0.003609,0.000411,0.004969,0.000717,0.006374,0.004034,6.9e-05
0.001691,0.00361,0.000411,0.004718,0.000446,0.006374,0.004035,6.9e-05
0.001724,0.003612,0.000411,0.005827,0.000496,0.006376,0.004037,6.9e-05
0.001775,0.003613,0.000411,0.005246,0.000519,0.006378,0.004038,6.9e-05
0.00171,0.003614,0.000411,0.005358,0.00057,0.006379,0.00404,6.9e-05
0.001793,0.003616,0.000411,0.005406,0.000544,0.00638,0.004041,6.9e-05
0.001786,0.003618,0.000411,0.006011,0.000716,0.006383,0.004043,6.9e-05
0.001834,0.00362,0.000411,0.006036,0.000514,0.006385,0.004045,6.9e-05
0.001946,0.003621,0.000411,0.00547,0.000496,0.006387,0.004047,6.9e-05
0.001807,0.003623,0.000411,0.00564,0.000526,0.006388,0.004048,6.9e-05
0.001813,0.003624,0.000411,0.004938,0.000499,0.006389,0.004049,6.9e-05
0.001822,0.003625,0.000411,0.005044,0.000478,0.00639,0.00405,6.9e-05
0.001814,0.003626,0.000411,0.004998,0.000546,0.006391,0.004051,6.9e-05
0.001797,0.003628,0.000411,0.005706,0.000482,0.006393,0.004053,6.9e-05
0.001635,0.003629,0.000411,0.005044,0.000442,0.006394,0.004054,6.9e-05
0.001612,0.003631,0.000411,0.005982,0.000567,0.006396,0.004056,6.9e-05
0.001683,0.003632,0.000411,0.005575,0.000516,0.006397,0.004058,6.9e-05
0.001624,0.003634,0.000411,0.00535,0.000866,0.006399,0.004059,6.9e-05
0.001748,0.003635,0.000411,0.005259,0.000542,0.0064,0.00406,6.9e-05
0.00168,0.003636,0.000411,0.005078,0.000474,0.006401,0.004061,6.9e-05
0.001621,0.003637,0.000411,0.004809,0.000467,0.006402,0.004062,6.9e-05
0.001711,0.003638,0.00041,0.004798,0.000475,0.006402,0.004063,6.9e-05
0.001612,0.003638,0.00041,0.004767,0.000578,0.006403,0.004063,6.9e-05
0.001655,0.003639,0.00041,0.004849,0.000426,0.006403,0.004064,6.9e-05
0.001635,0.00364,0.00041,0.004916,0.000417,0.006404,0.004065,6.9e-05
0.00162,0.003641,0.00041,0.005142,0.000489,0.006405,0.004066,6.9e-05
0.001699,0.003642,0.00041,0.005067,0.000681,0.006406,0.004067,6.9e-05
0.001714,0.003644,0.00041,0.005219,0.000506,0.006407,0.004068,6.9e-05
0.001806,0.003645,0.00041,0.005071,0.000488,0.006408,0.004069,6.9e-05
0.001782,0.003646,0.00041,0.004989,0.000528,0.006409,0.00407,6.9e-05
0.001711,0.003646,0.00041,0.004764,0.000451,0.00641,0.004071,6.9e-05
0.001757,0.003647,0.00041,0.004868,0.000411,0.00641,0.004072,6.9e-05
0.001764,0.003648,0.00041,0.004899,0.000482,0.006411,0.004072,6.9e-05
0.001748,0.003649,0.00041,0.004737,0.000644,0.006412,0.004073,6.9e-05
0.001779,0.00365,0.00041,0.005008,0.000464,0.006413,0.004074,6.9e-05
0.001772,0.003651,0.00041,0.005737,0.000478,0.006414,0.004076,6.9e-05
0.001781,0.003652,0.00041,0.005012,0.000444,0.006415,0.004077,6.9e-05
0.001765,0.003653,0.00041,0.005297,0.000528,0.006416,0.004078,6.9e-05
0.001837,0.003654,0.00041,0.004874,0.000554,0.006417,0.004079,6.9e-05
0.001704,0.003656,0.00041,0.005655,0.000532,0.006419,0.00408,6.9e-05
0.001682,0.00366,0.00041,0.008771,0.000847,0.006424,0.004085,6.9e-05
0.00159,0.003664,0.00041,0.008235,0.000975,0.006429,0.004089,6.9e-05
0.001465,0.003668,0.00041,0.007951,0.000635,0.006432,0.004093,6.9e-05
0.001513,0.003672,0.00041,0.007137,0.00083,0.006436,0.004096,6.9e-05
0.001302,0.003672,0.00041,0.003976,0.000355,0.006435,0.004096,6.9e-05
0.001386,0.003671,0.00041,0.003882,0.000517,0.006434,0.004095,6.9e-05
0.001447,0.003672,0.00041,0.004654,0.001221,0.006435,0.004096,6.9e-05
0.001539,0.003673,0.00041,0.00491,0.000758,0.006436,0.004097,6.9e-05
0.00159,0.003673,0.00041,0.004714,0.000535,0.006436,0.004097,6.9e-05
0.001639,0.003674,0.000409,0.004856,0.000526,0.006437,0.004098,6.9e-05
0.001517,0.003674,0.000409,0.004359,0.000548,0.006437,0.004098,6.9e-05
0.001491,0.003675,0.000409,0.004371,0.000509,0.006437,0.004099,6.9e-05
0.001496,0.003675,0.000409,0.003947,0.000372,0.006436,0.004098,6.9e-05
0.001588,0.003678,0.000409,0.007349,0.000661,0.006439,0.004102,6.9e-05
0.001604,0.003681,0.000409,0.007322,0.000688,0.006443,0.004105,6.9e-05
0.001526,0.003681,0.000409,0.003497,0.000351,0.006442,0.004104,6.9e-05
0.001607,0.003681,0.000409,0.00397,0.000368,0.006441,0.004104,6.9e-05
0.001625,0.003681,0.000409,0.003975,0.000284,0.006441,0.004104,6.9e-05
0.001737,0.00368,0.000409,0.003898,0.000385,0.00644,0.004103,6.9e-05
0.00157,0.00368,0.000409,0.00361,0.000586,0.006439,0.004103,6.9e-05
0.001596,0.003679,0.000408,0.003516,0.000336,0.006438,0.004102,6.9e-05
0.001638,0.003679,0.000408,0.003698,0.000368,0.006438,0.004102,6.9e-05
0.001639,0.003679,0.000408,0.003636,0.000324,0.006437,0.004101,6.9e-05
0.001682,0.003678,0.000408,0.003667,0.000349,0.006436,0.004101,6.9e-05
0.001627,0.003681,0.000408,0.007226,0.000649,0.006439,0.004104,6.9e-05
0.001581,0.003681,0.000408,0.003324,0.000337,0.006438,0.004103,6.9e-05
0.001597,0.003681,0.000408,0.003974,0.001048,0.006438,0.004103,6.9e-05
0.00165,0.003681,0.000408,0.004142,0.000502,0.006438,0.004103,6.9e-05
0.001597,0.003681,0.000407,0.004153,0.00055,0.006438,0.004103,6.9e-05
0.001726,0.003684,0.000407,0.007018,0.00059,0.006441,0.004106,6.9e-05
0.001779,0.003684,0.000407,0.00383,0.000379,0.00644,0.004105,6.9e-05
0.001698,0.003683,0.000407,0.00332,0.00022,0.006439,0.004105,6.9e-05
0.001807,0.003682,0.000407,0.003162,0.000202,0.006438,0.004103,6.8e-05
0.001748,0.003682,0.000407,0.003763,0.000487,0.006437,0.004103,6.8e-05
0.001677,0.003682,0.000407,0.003623,0.000375,0.006437,0.004103,6.8e-05
0.001691,0.003681,0.000407,0.003909,0.000347,0.006436,0.004102,6.8e-05
0.001711,0.003681,0.000406,0.003832,0.000392,0.006436,0.004102,6.8e-05
0.001733,0.003681,0.000406,0.003976,0.000369,0.006435,0.004102,6.8e-05
0.001709,0.003681,0.000406,0.003512,0.000449,0.006434,0.004101,6.8e-05
0.001675,0.00368,0.000406,0.003554,0.00037,0.006434,0.0041,6.8e-05
0.0017,0.00368,0.000406,0.003376,0.00033,0.006433,0.0041,6.8e-05
0.001583,0.003679,0.000406,0.003231,0.000291,0.006431,0.004099,6.8e-05
0.001596,0.003678,0.000405,0.003359,0.000298,0.00643,0.004098,6.8e-05
0.001604,0.003678,0.000405,0.003491,0.000248,0.006429,0.004097,6.8e-05
0.001509,0.003677,0.000405,0.003392,0.000327,0.006428,0.004097,6.8e-05
0.001654,0.00368,0.000405,0.006986,0.000822,0.006431,0.004099,6.8e-05
0.001637,0.00368,0.000405,0.003426,0.000463,0.00643,0.004099,6.8e-05
0.001611,0.00368,0.000405,0.004205,0.000354,0.00643,0.004099,6.8e-05
0.001528,0.003679,0.000405,0.003529,0.000311,0.006429,0.004098,6.8e-05
0.001336,0.003679,0.000404,0.003647,0.000374,0.006427,0.004098,6.8e-05
